"zip","quarter","year","year.qtr","simon.codes","append","jl.codes.mdc6","control.jl.codes","jl.codes.camp","control.jl.codes.camp","prop.la","prop.socal","m","v","m.scaled","v.scaled"
900,1,1983,"1983-1",18,545,22,6314,22,6314,1,0,0,0,0,0
900,2,1983,"1983-2",17,543,28,6469,28,6469,1,0,0,0,0,0
900,3,1983,"1983-3",21,559,31,7006,31,7006,1,0,0,0,0,0
900,4,1983,"1983-4",23,472,32,6776,32,6776,1,0,0,0,0,0
900,1,1984,"1984-1",19,446,22,5623,22,5623,1,0,0,0,0,0
900,2,1984,"1984-2",16,512,29,5782,29,5782,1,0,0,0,0,0
900,3,1984,"1984-3",26,615,34,6011,34,6011,1,0,0,0,0,0
900,4,1984,"1984-4",25,457,32,5647,32,5647,1,0,0,0,0,0
900,1,1985,"1985-1",26,508,42,6268,42,6268,1,0,0,0,0,0
900,2,1985,"1985-2",31,626,41,6344,41,6344,1,0,0,0,0,0
900,3,1985,"1985-3",44,654,48,6750,48,6750,1,0,0,0,0,0
900,4,1985,"1985-4",25,503,38,6025,38,6025,1,0,0,0,0,0
900,1,1986,"1986-1",20,563,39,6052,39,6052,1,0,0,0,0,0
900,2,1986,"1986-2",31,577,43,6075,43,6075,1,0,0,0,0,0
900,3,1986,"1986-3",39,713,60,6267,60,6267,1,0,0,0,0,0
900,4,1986,"1986-4",35,545,59,6006,59,6006,1,0,0,0,0,0
900,1,1987,"1987-1",24,605,45,5789,45,5789,1,0,0,0,0,0
900,2,1987,"1987-2",23,669,38,6020,38,6020,1,0,0,0,0,0
900,3,1987,"1987-3",33,658,50,5908,50,5908,1,0,0,0,0,0
900,4,1987,"1987-4",23,564,43,5571,43,5571,1,0,0,0,0,0
900,1,1989,"1989-1",29,544,52,5636,52,5636,1,0,0,0,0,0
900,2,1989,"1989-2",16,664,46,5703,46,5703,1,0,0,0,0,0
900,3,1989,"1989-3",28,725,48,5926,48,5926,1,0,0,0,0,0
900,4,1989,"1989-4",23,615,43,5458,43,5458,1,0,0,0,0,0
900,1,1990,"1990-1",31,551,39,5415,39,5415,1,0,0,0,0,0
900,2,1990,"1990-2",15,678,36,5567,36,5567,1,0,0,0,0,0
900,3,1990,"1990-3",27,653,50,5637,50,5637,1,0,0,0,0,0
900,4,1990,"1990-4",11,580,31,5399,31,5399,1,0,0,0,0,0
900,1,1991,"1991-1",26,573,35,4969,35,4969,1,0,0,0,0,0
900,2,1991,"1991-2",20,577,34,5109,34,5109,1,0,0,0,0,0
900,3,1991,"1991-3",30,645,45,5274,45,5274,1,0,0,0,0,0
900,4,1991,"1991-4",22,544,36,4826,36,4826,1,0,0,0,0,0
900,1,1992,"1992-1",13,621,24,5239,24,5239,1,0,0,0,0,0
900,2,1992,"1992-2",18,650,22,5299,22,5299,1,0,0,0,0,0
900,3,1992,"1992-3",27,703,47,5412,47,5412,1,0,0,0,0,0
900,4,1992,"1992-4",26,561,38,5388,41,5385,1,0,0,0,0,0
900,1,1993,"1993-1",19,580,35,4984,39,4980,1,0,0,0,0,0
900,2,1993,"1993-2",14,602,15,5287,22,5280,1,0,0,0,0,0
900,3,1993,"1993-3",47,610,50,5080,65,5065,1,0,0,0,0,0
900,4,1993,"1993-4",36,573,47,5085,51,5081,1,0,0,0,0,0
900,1,1994,"1994-1",25,559,33,4789,39,4783,1,0,0,0,0,0
900,2,1994,"1994-2",27,621,35,4975,37,4973,1,0,0,0,0,0
900,3,1994,"1994-3",34,729,43,5285,48,5280,1,0,0,0,0,0
900,4,1994,"1994-4",13,520,34,5073,35,5072,1,0,0,0,0,0
900,1,1995,"1995-1",22,500,37,4751,41,4747,1,0,0,0,0,0
900,2,1995,"1995-2",45,573,52,4949,60,4941,1,0,0,0,0,0
900,3,1995,"1995-3",35,662,41,5092,45,5088,1,0,0,0,0,0
900,4,1995,"1995-4",23,511,38,4820,43,4815,1,0,0,0,0,0
900,1,1996,"1996-1",13,507,24,4912,26,4910,1,0,0,0,0,0
900,2,1996,"1996-2",25,551,32,5000,34,4998,1,0,0,0,0,0
900,3,1996,"1996-3",54,603,62,4955,65,4952,1,0,0,0,0,0
900,4,1996,"1996-4",21,586,32,4974,37,4969,1,0,0,0,0,0
900,1,1997,"1997-1",22,582,25,5133,29,5129,1,0,0,0,0,0
900,2,1997,"1997-2",35,577,47,5186,50,5183,1,0,0,0,0,0
900,3,1997,"1997-3",37,643,39,5277,46,5270,1,0,0,0,0,0
900,4,1997,"1997-4",23,550,32,4978,35,4975,1,0,0,0,0,0
900,1,1998,"1998-1",21,520,33,5117,34,5116,1,0,0.000689524517090519,0.832643774813902,0.000689524517090519,0.832643774813902
900,2,1998,"1998-2",31,570,39,5165,43,5161,1,0,0.977448638342772,0.022551320854419,0.977448638342772,0.022551320854419
900,3,1998,"1998-3",28,657,34,5433,37,5430,1,0,0.999395182363497,0.000604776833693959,0.999395182363497,0.000604776833693959
900,4,1998,"1998-4",18,621,37,5412,40,5409,1,0,0.999409109761009,0.000590849436182102,0.999409109761009,0.000590849436182102
900,1,1999,"1999-1",6,567,23,5311,23,5311,1,0,0.999409262809333,0.000590696387857796,0.999409262809333,0.000590696387857796
900,2,1999,"1999-2",21,615,38,5190,40,5188,1,0,0.999409262809333,0.000590696387857796,0.999409262809333,0.000590696387857796
900,3,1999,"1999-3",26,650,36,5361,36,5361,1,0,0.999409262809333,0.000590696387857796,0.999409262809333,0.000590696387857796
900,4,1999,"1999-4",20,542,28,4890,31,4887,1,0,0.999409262809333,0.000590696387857796,0.999409262809333,0.000590696387857796
900,1,2000,"2000-1",20,600,27,5288,31,5284,1,0,0.999409262809333,0.000590696387857796,0.999409262809333,0.000590696387857796
900,2,2000,"2000-2",18,625,28,5275,32,5271,1,0,0.999409262809333,0.000590696387857796,0.999409262809333,0.000590696387857796
900,3,2000,"2000-3",19,687,35,5239,37,5237,1,0,0.999409262809333,0.000590696387857796,0.999409262809333,0.000590696387857796
900,4,2000,"2000-4",14,587,28,5110,30,5108,1,0,0.999409262809333,0.000590696387857796,0.999409262809333,0.000590696387857796
900,1,2001,"2001-1",11,662,33,5409,33,5409,1,0,0.999409262809333,0.000590696387857796,0.999409262809333,0.000590696387857796
900,2,2001,"2001-2",23,661,24,5509,30,5503,1,0,0.999548094513152,0.000451864684039031,0.999548094513152,0.000451864684039031
900,3,2001,"2001-3",13,740,19,5459,23,5455,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,4,2001,"2001-4",19,668,25,5144,26,5143,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,1,2002,"2002-1",14,658,23,5595,25,5593,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,2,2002,"2002-2",23,670,31,5597,33,5595,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,3,2002,"2002-3",18,790,29,5530,31,5528,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,4,2002,"2002-4",19,661,28,5400,33,5395,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,1,2003,"2003-1",4,681,18,5353,18,5353,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,2,2003,"2003-2",22,699,29,5368,35,5362,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,3,2003,"2003-3",25,840,29,5638,31,5636,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,4,2003,"2003-4",13,664,19,5142,22,5139,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,1,2004,"2004-1",16,660,23,5433,25,5431,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,2,2004,"2004-2",15,739,22,5468,23,5467,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,3,2004,"2004-3",17,778,24,5303,24,5303,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,4,2004,"2004-4",20,634,41,4982,42,4981,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,1,2005,"2005-1",15,683,18,5205,21,5202,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,2,2005,"2005-2",11,719,21,5426,24,5423,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,3,2005,"2005-3",32,819,33,5455,35,5453,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,4,2005,"2005-4",18,703,22,5069,24,5067,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,1,2006,"2006-1",11,669,19,5404,19,5404,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,2,2006,"2006-2",10,734,17,5252,18,5251,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,3,2006,"2006-3",23,804,27,5225,29,5223,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,4,2006,"2006-4",14,698,24,5278,26,5276,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,1,2007,"2007-1",22,691,33,5216,38,5211,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,2,2007,"2007-2",16,785,18,5147,24,5141,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,3,2007,"2007-3",22,777,20,5276,27,5269,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,4,2007,"2007-4",20,710,26,5329,28,5327,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,1,2008,"2008-1",13,768,15,5149,19,5145,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,2,2008,"2008-2",19,723,24,5390,30,5384,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,3,2008,"2008-3",31,813,36,5368,42,5362,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,4,2008,"2008-4",30,738,29,5167,34,5162,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,1,2009,"2009-1",17,754,21,5274,27,5268,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,2,2009,"2009-2",21,775,21,5464,28,5457,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,3,2009,"2009-3",23,827,24,5406,29,5401,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
900,4,2009,"2009-4",17,711,19,5049,21,5047,1,0,0.999935666352979,6.42928442116447e-05,0.999935666352979,6.42928442116447e-05
902,1,1983,"1983-1",13,276,15,3081,15,3081,1,0,0,0,0,0
902,2,1983,"1983-2",9,246,13,3040,13,3040,1,0,0,0,0,0
902,3,1983,"1983-3",10,328,15,3216,15,3216,1,0,0,0,0,0
902,4,1983,"1983-4",11,245,14,3057,14,3057,1,0,0,0,0,0
902,1,1984,"1984-1",11,243,10,2780,10,2780,1,0,0,0,0,0
902,2,1984,"1984-2",8,290,10,2889,10,2889,1,0,0,0,0,0
902,3,1984,"1984-3",8,281,15,2884,15,2884,1,0,0,0,0,0
902,4,1984,"1984-4",7,249,7,2749,7,2749,1,0,0,0,0,0
902,1,1985,"1985-1",8,292,9,2934,9,2934,1,0,0,0,0,0
902,2,1985,"1985-2",16,319,15,2708,15,2708,1,0,0,0,0,0
902,3,1985,"1985-3",11,346,12,2939,12,2939,1,0,0,0,0,0
902,4,1985,"1985-4",6,301,8,2836,8,2836,1,0,0,0,0,0
902,1,1986,"1986-1",12,306,12,2594,12,2594,1,0,0,0,0,0
902,2,1986,"1986-2",5,314,5,2727,5,2727,1,0,0,0,0,0
902,3,1986,"1986-3",16,339,18,2776,18,2776,1,0,0,0,0,0
902,4,1986,"1986-4",8,270,12,2681,12,2681,1,0,0,0,0,0
902,1,1987,"1987-1",7,322,14,2572,14,2572,1,0,0,0,0,0
902,2,1987,"1987-2",18,310,19,2635,19,2635,1,0,0,0,0,0
902,3,1987,"1987-3",10,316,11,2671,11,2671,1,0,0,0,0,0
902,4,1987,"1987-4",17,287,18,2461,18,2461,1,0,0,0,0,0
902,1,1989,"1989-1",8,305,12,2397,12,2397,1,0,0,0,0,0
902,2,1989,"1989-2",7,334,9,2449,9,2449,1,0,0,0,0,0
902,3,1989,"1989-3",10,369,16,2449,16,2449,1,0,0,0,0,0
902,4,1989,"1989-4",8,291,17,2440,17,2440,1,0,0,0,0,0
902,1,1990,"1990-1",5,300,14,2454,14,2454,1,0,0,0,0,0
902,2,1990,"1990-2",6,307,11,2500,11,2500,1,0,0,0,0,0
902,3,1990,"1990-3",4,321,13,2533,13,2533,1,0,0,0,0,0
902,4,1990,"1990-4",6,295,12,2407,12,2407,1,0,0,0,0,0
902,1,1991,"1991-1",10,283,22,2271,22,2271,1,0,0,0,0,0
902,2,1991,"1991-2",9,325,12,2392,12,2392,1,0,0,0,0,0
902,3,1991,"1991-3",12,358,16,2440,16,2440,1,0,0,0,0,0
902,4,1991,"1991-4",7,285,12,2285,12,2285,1,0,0,0,0,0
902,1,1992,"1992-1",5,286,15,2252,15,2252,1,0,0,0,0,0
902,2,1992,"1992-2",6,310,13,2307,13,2307,1,0,0,0,0,0
902,3,1992,"1992-3",9,318,16,2295,16,2295,1,0,0,0,0,0
902,4,1992,"1992-4",17,271,17,2323,21,2319,1,0,0,0,0,0
902,1,1993,"1993-1",7,263,7,2191,8,2190,1,0,0,0,0,0
902,2,1993,"1993-2",15,295,9,2195,14,2190,1,0,0,0,0,0
902,3,1993,"1993-3",12,330,12,2247,14,2245,1,0,0,0,0,0
902,4,1993,"1993-4",9,275,9,2275,11,2273,1,0,0,0,0,0
902,1,1994,"1994-1",10,311,23,2234,23,2234,1,0,0,0,0,0
902,2,1994,"1994-2",11,326,9,2314,10,2313,1,0,0,0,0,0
902,3,1994,"1994-3",19,337,26,2358,29,2355,1,0,0,0,0,0
902,4,1994,"1994-4",8,259,13,2202,15,2200,1,0,0,0,0,0
902,1,1995,"1995-1",7,307,7,2135,9,2133,1,0,0,0,0,0
902,2,1995,"1995-2",17,320,26,2150,29,2147,1,0,0,0,0,0
902,3,1995,"1995-3",19,313,22,2093,25,2090,1,0,0,0,0,0
902,4,1995,"1995-4",13,264,9,2123,11,2121,1,0,0,0,0,0
902,1,1996,"1996-1",14,297,16,2243,20,2239,1,0,0,0,0,0
902,2,1996,"1996-2",15,336,18,2301,20,2299,1,0,0,0,0,0
902,3,1996,"1996-3",14,325,17,2282,20,2279,1,0,0,0,0,0
902,4,1996,"1996-4",15,305,17,2215,17,2215,1,0,0,0,0,0
902,1,1997,"1997-1",11,259,10,2332,12,2330,1,0,0,0,0,0
902,2,1997,"1997-2",16,349,17,2343,20,2340,1,0,0,0,0,0
902,3,1997,"1997-3",10,364,14,2410,15,2409,1,0,0,0,0,0
902,4,1997,"1997-4",13,306,18,2259,19,2258,1,0,0,0,0,0
902,1,1998,"1998-1",7,250,16,2257,17,2256,1,0,0.0394432912384763,0.793890042094857,0.0394432912384763,0.793890042094857
902,2,1998,"1998-2",5,292,7,2339,8,2338,1,0,0.36226591197812,0.63773408802188,0.36226591197812,0.63773408802188
902,3,1998,"1998-3",21,357,21,2428,22,2427,1,0,0.463251519000308,0.536748480999692,0.463251519000308,0.536748480999692
902,4,1998,"1998-4",7,295,11,2405,13,2403,1,0,0.628110841909067,0.371889158090933,0.628110841909067,0.371889158090933
902,1,1999,"1999-1",7,259,8,2363,10,2361,1,0,0.659150552347781,0.340849447652219,0.659150552347781,0.340849447652219
902,2,1999,"1999-2",10,319,17,2313,17,2313,1,0,0.659150552347781,0.340849447652219,0.659150552347781,0.340849447652219
902,3,1999,"1999-3",16,327,13,2287,17,2283,1,0,0.685826328092231,0.314173671907769,0.685826328092231,0.314173671907769
902,4,1999,"1999-4",15,311,12,2195,14,2193,1,0,0.72926973430462,0.27073026569538,0.72926973430462,0.27073026569538
902,1,2000,"2000-1",8,356,11,2604,12,2603,1,0,0.72926973430462,0.27073026569538,0.72926973430462,0.27073026569538
902,2,2000,"2000-2",9,369,10,2575,12,2573,1,0,0.733168174549046,0.266831825450954,0.733168174549046,0.266831825450954
902,3,2000,"2000-3",7,338,12,2368,13,2367,1,0,0.776629145992627,0.223370854007373,0.776629145992627,0.223370854007373
902,4,2000,"2000-4",5,358,5,2452,7,2450,1,0,0.809498091188847,0.190501908811153,0.809498091188847,0.190501908811153
902,1,2001,"2001-1",7,326,8,2526,8,2526,1,0,0.809562306031812,0.190437693968188,0.809562306031812,0.190437693968188
902,2,2001,"2001-2",13,356,17,2623,18,2622,1,0,0.809562306031812,0.190437693968188,0.809562306031812,0.190437693968188
902,3,2001,"2001-3",6,372,7,2536,7,2536,1,0,0.809562306031812,0.190437693968188,0.809562306031812,0.190437693968188
902,4,2001,"2001-4",10,331,11,2430,14,2427,1,0,0.809562306031812,0.190437693968188,0.809562306031812,0.190437693968188
902,1,2002,"2002-1",5,348,5,2655,6,2654,1,0,0.835138941188703,0.164861058811297,0.835138941188703,0.164861058811297
902,2,2002,"2002-2",16,367,14,2561,18,2557,1,0,0.835661106701348,0.164338893298652,0.835661106701348,0.164338893298652
902,3,2002,"2002-3",11,418,10,2586,11,2585,1,0,0.913134179050829,0.0868658209491713,0.913134179050829,0.0868658209491713
902,4,2002,"2002-4",5,327,9,2338,9,2338,1,0,0.940400039475005,0.0595999605249949,0.940400039475005,0.0595999605249949
902,1,2003,"2003-1",11,327,16,2540,16,2540,1,0,0.940400039475005,0.0595999605249949,0.940400039475005,0.0595999605249949
902,2,2003,"2003-2",7,377,11,2493,13,2491,1,0,0.940400039475005,0.0595999605249949,0.940400039475005,0.0595999605249949
902,3,2003,"2003-3",18,395,19,2615,20,2614,1,0,0.940400039475005,0.0595999605249949,0.940400039475005,0.0595999605249949
902,4,2003,"2003-4",13,329,13,2476,13,2476,1,0,0.940400039475005,0.0595999605249949,0.940400039475005,0.0595999605249949
902,1,2004,"2004-1",8,372,8,2610,8,2610,1,0,0.976238814601675,0.0237611853983248,0.976238814601675,0.0237611853983248
902,2,2004,"2004-2",12,428,16,2587,17,2586,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,3,2004,"2004-3",14,421,10,2627,13,2624,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,4,2004,"2004-4",11,310,10,2418,10,2418,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,1,2005,"2005-1",10,335,12,2472,13,2471,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,2,2005,"2005-2",16,368,22,2513,24,2511,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,3,2005,"2005-3",19,396,18,2508,19,2507,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,4,2005,"2005-4",9,354,8,2422,11,2419,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,1,2006,"2006-1",7,342,7,2741,10,2738,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,2,2006,"2006-2",9,373,12,2594,14,2592,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,3,2006,"2006-3",14,374,11,2466,14,2463,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,4,2006,"2006-4",11,379,12,2528,15,2525,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,1,2007,"2007-1",5,349,9,2586,10,2585,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,2,2007,"2007-2",10,348,9,2436,11,2434,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,3,2007,"2007-3",7,402,10,2683,10,2683,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,4,2007,"2007-4",5,350,9,2603,10,2602,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,1,2008,"2008-1",2,352,6,2475,6,2475,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,2,2008,"2008-2",8,410,9,2669,12,2666,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,3,2008,"2008-3",20,415,16,2712,19,2709,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,4,2008,"2008-4",7,397,6,2620,7,2619,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,1,2009,"2009-1",3,372,5,2668,7,2666,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,2,2009,"2009-2",13,429,13,2812,15,2810,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,3,2009,"2009-3",14,452,13,2864,16,2861,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
902,4,2009,"2009-4",6,362,7,2643,9,2641,1,0,0.998638049055844,0.00136195094415597,0.998638049055844,0.00136195094415597
903,1,1983,"1983-1",0,24,0,336,0,336,1,0,0,0,0,0
903,2,1983,"1983-2",0,28,0,304,0,304,1,0,0,0,0,0
903,3,1983,"1983-3",1,28,1,334,1,334,1,0,0,0,0,0
903,4,1983,"1983-4",1,22,1,338,1,338,1,0,0,0,0,0
903,1,1984,"1984-1",1,32,1,286,1,286,1,0,0,0,0,0
903,2,1984,"1984-2",2,22,3,321,3,321,1,0,0,0,0,0
903,3,1984,"1984-3",4,35,3,313,3,313,1,0,0,0,0,0
903,4,1984,"1984-4",2,27,2,319,2,319,1,0,0,0,0,0
903,1,1985,"1985-1",1,18,0,294,0,294,1,0,0,0,0,0
903,2,1985,"1985-2",2,19,3,317,3,317,1,0,0,0,0,0
903,3,1985,"1985-3",2,19,6,289,6,289,1,0,0,0,0,0
903,4,1985,"1985-4",1,26,1,306,1,306,1,0,0,0,0,0
903,1,1986,"1986-1",0,19,0,245,0,245,1,0,0,0,0,0
903,2,1986,"1986-2",1,33,1,271,1,271,1,0,0,0,0,0
903,3,1986,"1986-3",1,27,0,309,0,309,1,0,0,0,0,0
903,4,1986,"1986-4",6,22,4,246,4,246,1,0,0,0,0,0
903,1,1987,"1987-1",2,33,2,268,2,268,1,0,0,0,0,0
903,2,1987,"1987-2",2,25,2,269,2,269,1,0,0,0,0,0
903,3,1987,"1987-3",0,34,1,282,1,282,1,0,0,0,0,0
903,4,1987,"1987-4",4,33,2,277,2,277,1,0,0,0,0,0
903,1,1989,"1989-1",3,34,2,273,2,273,1,0,0,0,0,0
903,2,1989,"1989-2",3,37,2,264,2,264,1,0,0,0,0,0
903,3,1989,"1989-3",1,50,3,283,3,283,1,0,0,0,0,0
903,4,1989,"1989-4",0,35,2,267,2,267,1,0,0,0,0,0
903,1,1990,"1990-1",1,36,1,243,1,243,1,0,0,0,0,0
903,2,1990,"1990-2",4,27,5,266,5,266,1,0,0,0,0,0
903,3,1990,"1990-3",2,29,2,269,2,269,1,0,0,0,0,0
903,4,1990,"1990-4",1,35,1,273,1,273,1,0,0,0,0,0
903,1,1991,"1991-1",2,37,2,275,2,275,1,0,0,0,0,0
903,2,1991,"1991-2",2,33,2,296,2,296,1,0,0,0,0,0
903,3,1991,"1991-3",0,34,1,281,1,281,1,0,0,0,0,0
903,4,1991,"1991-4",0,35,1,242,1,242,1,0,0,0,0,0
903,1,1992,"1992-1",0,27,0,247,0,247,1,0,0,0,0,0
903,2,1992,"1992-2",1,27,3,279,3,279,1,0,0,0,0,0
903,3,1992,"1992-3",2,38,3,273,3,273,1,0,0,0,0,0
903,4,1992,"1992-4",1,29,3,253,3,253,1,0,0,0,0,0
903,1,1993,"1993-1",0,29,0,263,0,263,1,0,0,0,0,0
903,2,1993,"1993-2",1,40,2,256,2,256,1,0,0,0,0,0
903,3,1993,"1993-3",3,31,4,270,5,269,1,0,0,0,0,0
903,4,1993,"1993-4",4,28,4,246,4,246,1,0,0,0,0,0
903,1,1994,"1994-1",6,31,4,235,6,233,1,0,0,0,0,0
903,2,1994,"1994-2",1,32,4,236,4,236,1,0,0,0,0,0
903,3,1994,"1994-3",5,38,6,269,6,269,1,0,0,0,0,0
903,4,1994,"1994-4",1,14,2,234,2,234,1,0,0,0,0,0
903,1,1995,"1995-1",2,27,2,211,2,211,1,0,0,0,0,0
903,2,1995,"1995-2",0,25,0,249,0,249,1,0,0,0,0,0
903,3,1995,"1995-3",1,27,0,272,1,271,1,0,0,0,0,0
903,4,1995,"1995-4",0,26,2,261,2,261,1,0,0,0,0,0
903,1,1996,"1996-1",0,32,0,264,0,264,1,0,0,0,0,0
903,2,1996,"1996-2",3,24,4,246,4,246,1,0,0,0,0,0
903,3,1996,"1996-3",1,30,3,230,3,230,1,0,0,0,0,0
903,4,1996,"1996-4",3,33,3,234,3,234,1,0,0,0,0,0
903,1,1997,"1997-1",0,27,2,281,2,281,1,0,0,0,0,0
903,2,1997,"1997-2",0,27,0,261,0,261,1,0,0,0,0,0
903,3,1997,"1997-3",2,27,2,233,2,233,1,0,0,0,0,0
903,4,1997,"1997-4",1,31,1,267,2,266,1,0,0,0,0,0
903,1,1998,"1998-1",0,29,2,262,2,262,1,0,0.0103485171991622,0.822984816134171,0.0103485171991622,0.822984816134171
903,2,1998,"1998-2",0,35,1,280,1,280,1,0,0.215143513876079,0.784856486123921,0.215143513876079,0.784856486123921
903,3,1998,"1998-3",1,31,2,242,2,242,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,4,1998,"1998-4",0,28,0,262,0,262,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,1,1999,"1999-1",1,25,2,261,2,261,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,2,1999,"1999-2",0,19,0,260,0,260,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,3,1999,"1999-3",1,24,1,263,1,263,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,4,1999,"1999-4",0,16,0,229,0,229,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,1,2000,"2000-1",1,31,1,254,1,254,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,2,2000,"2000-2",0,41,0,311,0,311,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,3,2000,"2000-3",0,35,0,318,0,318,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,4,2000,"2000-4",0,21,1,263,1,263,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,1,2001,"2001-1",3,39,2,253,3,252,1,0,0.219699138443204,0.780300861556796,0.219699138443204,0.780300861556796
903,2,2001,"2001-2",0,24,1,275,1,275,1,0,0.922827387318559,0.0771726126814413,0.922827387318559,0.0771726126814413
903,3,2001,"2001-3",1,37,1,288,1,288,1,0,1,0,1,0
903,4,2001,"2001-4",0,27,0,223,0,223,1,0,1,0,1,0
903,1,2002,"2002-1",1,27,1,299,1,299,1,0,1,0,1,0
903,2,2002,"2002-2",1,31,1,294,1,294,1,0,1,0,1,0
903,3,2002,"2002-3",0,26,0,289,0,289,1,0,1,0,1,0
903,4,2002,"2002-4",2,31,2,261,2,261,1,0,1,0,1,0
903,1,2003,"2003-1",1,33,1,266,1,266,1,0,1,0,1,0
